month_year,final_country,final_sub_region,final_received_usd,final_deposits
2021-03,Monaco,Western Europe,773681218.9,33728.06789
2021-03,Mongolia,Eastern Asia,2082476983,175064.9537
2021-03,Montenegro,Southern Europe,610146338.4,38657.97076
2021-03,Morocco,Northern Africa,5060963186,391355.8138
2021-03,Mozambique,Sub-Saharan Africa,88506838.8,11236.96046
2021-03,Myanmar,South-eastern Asia,641087871.5,46638.71117
2021-03,Namibia,Sub-Saharan Africa,365512073.1,30328.86045
2021-03,Nepal,Southern Asia,1085808957,68303.26515
2021-03,Netherlands,Western Europe,31087218620,2016934.223
2021-03,New Caledonia,Melanesia,1037136600,73351.65243
2021-03,New Zealand,Australia and New Zealand,3940423478,316542.8525
2021-03,Nicaragua,Latin America and the Caribbean,224001281,21624.36247
2021-03,Nigeria,Sub-Saharan Africa,8637015097,773557.5108
2021-03,Norway,Northern Europe,9413564368,702868.2839
2021-03,Oman,Western Asia,645239796.7,57733.05879
2021-03,Pakistan,Southern Asia,9224797128,707089.3125
2021-03,"Palestine, State of",Western Asia,1019997335,89419.48869
2021-03,Panama,Latin America and the Caribbean,1748694702,144760.2719
2021-03,Papua New Guinea,Melanesia,2.696140329,0.001092231
2021-03,Paraguay,Latin America and the Caribbean,370232337.2,52632.31939
2021-03,Peru,Latin America and the Caribbean,5378845000,405693.3065
2021-03,Philippines,South-eastern Asia,18368855562,8200090.083
2021-03,Poland,Eastern Europe,25226180387,1818063.586
2021-03,Portugal,Southern Europe,12195489725,873823.9151
2021-03,Puerto Rico,Latin America and the Caribbean,1232795365,84371.12975
2021-03,Qatar,Western Asia,1410341358,130891.1378
2021-03,Romania,Eastern Europe,9346361934,685796.8624
2021-03,Russian Federation,Eastern Europe,62359156621,4844548.505
2021-03,Rwanda,Sub-Saharan Africa,88799286.26,4458.339206
2021-03,Réunion,Sub-Saharan Africa,529757881.3,36348.24576
2021-03,Saint Lucia,Latin America and the Caribbean,1077683.084,63.28375402
2021-03,Saudi Arabia,Western Asia,5216232514,458425.2714
2021-03,Senegal,Sub-Saharan Africa,173155978.7,32508.32365
2021-03,Serbia,Southern Europe,3921402358,296371.8705
2021-03,Singapore,South-eastern Asia,13416458604,787851.2472
2021-03,Slovakia,Eastern Europe,6642430433,465140.2065
2021-03,Slovenia,Southern Europe,6805535013,358045.4753
2021-03,Somalia,Sub-Saharan Africa,34186993.06,2671.042593
2021-03,South Africa,Sub-Saharan Africa,5951113402,602557.8296
2021-03,Spain,Southern Europe,28652599485,2049338.859
2021-03,Sri Lanka,Southern Asia,2286232348,166937.4127
2021-03,Suriname,Latin America and the Caribbean,291856645.8,22134.48742
2021-03,Sweden,Northern Europe,7497523972,563038.3216
2021-03,Switzerland,Western Europe,15837773255,970798.7736
2021-03,Syrian Arab Republic,Western Asia,406973329.8,36183.69363
2021-03,Taiwan,Eastern Asia,15154297318,756420.4356
2021-03,Tajikistan,Central Asia,47716229.91,10412.09946
2021-03,"Tanzania, United Republic of",Sub-Saharan Africa,1738712852,150080.963
2021-03,Thailand,South-eastern Asia,21192381822,1572903.984
2021-03,Togo,Sub-Saharan Africa,314474239.6,101270.8243
2021-03,Trinidad and Tobago,Latin America and the Caribbean,330631037.7,33133.82899
2021-03,Tunisia,Northern Africa,2117757607,166738.9533
2021-03,Turkey,Western Asia,99645934139,6617311.992
2021-03,Turkmenistan,Central Asia,35725682.23,2932.482269
2021-03,Uganda,Sub-Saharan Africa,519410697.1,40999.87542
2021-03,Ukraine,Eastern Europe,40961066891,2942105.491
2021-03,United Arab Emirates,Western Asia,8327807407,612266.2219
2021-03,United Kingdom,Northern Europe,58148907048,4002781.665
2021-03,United Kingdom,Western Europe,24.76354,1
2021-03,United States,Northern America,1.19532E+11,9727970.894
2021-03,Uruguay,Latin America and the Caribbean,2212317952,159503.6909
2021-03,Uzbekistan,Central Asia,2738682625,195786.5624
2021-03,"Venezuela, Bolivarian Republic of",Latin America and the Caribbean,18519479950,1337749.114
2021-03,Vietnam,South-eastern Asia,35626245450,2410893.048
2021-03,"Virgin Islands, U.S.",Latin America and the Caribbean,26546660.72,2896.319328
2021-03,Yemen,Western Asia,688198810.9,68234.28729
2021-03,Zambia,Sub-Saharan Africa,108802584.1,10556.51406
2021-03,Zimbabwe,Sub-Saharan Africa,45842941.89,8190.809031
2021-04,Afghanistan,Southern Asia,1129914405,106333.8282
2021-04,Albania,Southern Europe,1085162296,78081.44486
2021-04,Algeria,Northern Africa,8738243734,601694.0601
2021-04,Andorra,Southern Europe,1025911590,37424.47984
2021-04,Angola,Sub-Saharan Africa,227282271.6,23656.15602
2021-04,Argentina,Latin America and the Caribbean,44843371722,2760011.606
2021-04,Armenia,Western Asia,2233618497,152817.8654
2021-04,Australia,Australia and New Zealand,39173995452,2211294.915
2021-04,Austria,Western Europe,11996522811,799092.8189
2021-04,Azerbaijan,Western Asia,2641252923,200037.3718
2021-04,Bahamas,Latin America and the Caribbean,374446998.2,29767.85501
2021-04,Bahrain,Western Asia,741197159.8,53529.21249
2021-04,Bangladesh,Southern Asia,3328559384,238735.5469
2021-04,Barbados,Latin America and the Caribbean,568215382.9,24548.98439
2021-04,Belarus,Eastern Europe,12200983154,698179.6235
2021-04,Belgium,Western Europe,17912780056,1145360.048
2021-04,Belize,Latin America and the Caribbean,48666210.17,2853.052569
2021-04,Benin,Sub-Saharan Africa,717820612.3,54619.90875
2021-04,Bermuda,Northern America,294400454.7,19897.32505
2021-04,"Bolivia, Plurinational State of",Latin America and the Caribbean,1804035852,90066.07296
2021-04,Bosnia and Herzegovina,Southern Europe,1505534591,96370.98925
2021-04,Botswana,Sub-Saharan Africa,199972532.8,15604.47484
2021-04,Brazil,Latin America and the Caribbean,56792529842,3508353.908
2021-04,Brunei Darussalam,South-eastern Asia,237229704.9,13050.91138
2021-04,Bulgaria,Eastern Europe,13012081336,723089.692
2021-04,Cabo Verde,Sub-Saharan Africa,90433271.19,5574.112502
2021-04,Cambodia,South-eastern Asia,1479082317,101308.5121
2021-04,Cameroon,Sub-Saharan Africa,750590401.9,63695.67223
2021-04,Canada,Northern America,55280474488,3394665.148
2021-04,Chile,Latin America and the Caribbean,12872229370,733941.9537
2021-04,China,Eastern Asia,1.31175E+11,5215794.383
2021-04,Colombia,Latin America and the Caribbean,16243506611,1078196.028
2021-04,"Congo, the Democratic Republic of the",Sub-Saharan Africa,136171459.1,26135.07407
2021-04,Costa Rica,Latin America and the Caribbean,2962305295,187362.5942
2021-04,Croatia,Southern Europe,6156306797,393813.9069
2021-04,Cuba,Latin America and the Caribbean,1161792338,92215.05535
2021-04,Cyprus,Western Asia,3571328457,232176.4137
2021-04,Czech Republic,Eastern Europe,19159381510,1154918.496
2021-04,Côte d'Ivoire,Sub-Saharan Africa,1463890782,157730.2396
2021-04,Denmark,Northern Europe,7893083795,516725.6489
2021-04,Dominican Republic,Latin America and the Caribbean,4593097034,322167.8823
2021-04,Ecuador,Latin America and the Caribbean,4255147664,285924.9299
2021-04,Egypt,Northern Africa,5017317746,342743.647
2021-04,El Salvador,Latin America and the Caribbean,1257096577,96863.94353
2021-04,Estonia,Northern Europe,4695739600,300364.7303
2021-04,Ethiopia,Sub-Saharan Africa,181004538,12115.90238
2021-04,Finland,Northern Europe,12058945412,734771.2483
2021-04,France,Western Europe,56100811473,3556258.109
2021-04,French Polynesia,Polynesia,473263437.3,53267.73669
2021-04,Gabon,Sub-Saharan Africa,76334573.9,8599.898944
2021-04,Georgia,Western Asia,4204573958,261552.9999
2021-04,Germany,Western Europe,61041515452,3606154.455
2021-04,Ghana,Sub-Saharan Africa,2712491473,215446.9597
2021-04,Greece,Southern Europe,9518111696,576121.8167
2021-04,Guadeloupe,Latin America and the Caribbean,139682633.2,11995.4474
2021-04,Guam,Micronesia,131615214.7,6221.666341
2021-04,Guatemala,Latin America and the Caribbean,1208398493,90144.76667
2021-04,Guernsey,Northern Europe,9451402.253,749.6450418
2021-04,Guyana,Latin America and the Caribbean,66204445,4658.593117
2021-04,Haiti,Latin America and the Caribbean,204446176.3,18946.5078
2021-04,Honduras,Latin America and the Caribbean,975880111.8,35172.51482
2021-04,Hong Kong,Eastern Asia,1733852059,124560.2716
2021-04,Hong Kong,Other,30300072085,1079180.644
2021-04,Hungary,Eastern Europe,8261488332,510397.9821
2021-04,Iceland,Northern Europe,447154844.9,33794.90287
2021-04,India,Southern Asia,35767940389,2195233.13
2021-04,Indonesia,South-eastern Asia,21484416594,1846167.323
2021-04,"Iran, Islamic Republic of",Southern Asia,8966783348,1096135.053
2021-04,Iraq,Western Asia,1913741700,104006.9833
2021-04,Ireland,Northern Europe,11957376383,690694.8896
2021-04,Israel,Western Asia,7866548407,454099.6995
2021-04,Italy,Southern Europe,26403953276,1723538.946
2021-04,Jamaica,Latin America and the Caribbean,816187805.2,57487.53023
2021-04,Japan,Eastern Asia,36580867617,1783082.597
2021-04,Jersey,Northern Europe,195754729.6,12368.59943
2021-04,Jordan,Western Asia,2866786631,225625.6861
2021-04,Kazakhstan,Central Asia,9263928552,592648.0531
2021-04,Kenya,Sub-Saharan Africa,2588182220,173838.751
2021-04,"Korea, Republic of",Eastern Asia,93214244363,4458410.583
2021-04,Kuwait,Western Asia,2075330879,191888.5598
2021-04,Kyrgyzstan,Central Asia,1727473374,126530.1867
2021-04,Lao People's Democratic Republic,South-eastern Asia,1095387836,70260.19578
2021-04,Latvia,Northern Europe,4404390945,298670.3423
2021-04,Lebanon,Western Asia,7677567369,169485.1999
2021-04,Libya,Northern Africa,1477041965,86299.93587
2021-04,Lithuania,Northern Europe,5036395729,323864.9004
2021-04,Luxembourg,Western Europe,1749088274,113285.4538
2021-04,Macao,Eastern Asia,23605936.41,1695.026584
2021-04,Macao,Other,1168332093,45722.32723
2021-04,"Macedonia, the former Yugoslav Republic of",Southern Europe,1302595184,87611.85696
2021-04,Madagascar,Sub-Saharan Africa,162381909.7,13539.38779
2021-04,Malawi,Sub-Saharan Africa,6876199.82,532.3141251
2021-04,Malaysia,South-eastern Asia,16380422817,1083799.921
2021-04,Maldives,Southern Asia,191061302,12505.54805
2021-04,Mali,Sub-Saharan Africa,176359414.9,22488.37243
2021-04,Malta,Southern Europe,2349055890,142061.0221
2021-04,Martinique,Latin America and the Caribbean,341697240.6,40641.20377
2021-04,Mauritius,Sub-Saharan Africa,1085920718,55578.2318
2021-04,Mexico,Latin America and the Caribbean,17493020092,1195931.83
2021-04,"Moldova, Republic of",Eastern Europe,7706719458,388453.2412
2021-04,Monaco,Western Europe,1150637972,58146.17966
2021-04,Mongolia,Eastern Asia,3692113476,239887.1285
2021-04,Montenegro,Southern Europe,725827523.2,44475.83388
2021-04,Morocco,Northern Africa,8220080979,556623.8239
2021-04,Mozambique,Sub-Saharan Africa,548308719.2,29312.54084
2021-04,Myanmar,South-eastern Asia,1204634492,47997.06385
2021-04,Namibia,Sub-Saharan Africa,285310411.4,21384.88726
2021-04,Nepal,Southern Asia,1353916300,69781.6202
2021-04,Netherlands,Western Europe,49485895826,2941226.867
2021-04,New Caledonia,Melanesia,1253749593,91055.12055
2021-04,New Zealand,Australia and New Zealand,6529728273,423584.0004
2021-04,Nicaragua,Latin America and the Caribbean,153949296.8,13504.44382
2021-04,Nigeria,Sub-Saharan Africa,10322484416,801959.924
2021-04,Norway,Northern Europe,12289416621,818831.4244
2021-04,Oman,Western Asia,1183640252,78093.84272
2021-04,Pakistan,Southern Asia,14154250600,977565.2633
2021-04,"Palestine, State of",Western Asia,1790364583,118630.5479
2021-04,Panama,Latin America and the Caribbean,2063378956,171135.3905
2021-04,Paraguay,Latin America and the Caribbean,796702476.2,64699.25775
2021-04,Peru,Latin America and the Caribbean,8529201562,552375.0165
2021-04,Philippines,South-eastern Asia,27587827884,7072654.626
2021-04,Poland,Eastern Europe,37586599890,2337283.129
2021-04,Portugal,Southern Europe,14865764829,957511.6258
2021-04,Puerto Rico,Latin America and the Caribbean,1910317329,93138.21275
2021-04,Qatar,Western Asia,1758000149,128639.6161
2021-04,Romania,Eastern Europe,13809457426,919053.6837
2021-04,Russian Federation,Eastern Europe,77789179533,5111884.38
2021-04,Rwanda,Sub-Saharan Africa,143579832.3,8795.773105
2021-04,Réunion,Sub-Saharan Africa,1266373509,87661.39668
2021-04,Saint Lucia,Latin America and the Caribbean,37605866.57,2076.262695
2021-04,Saudi Arabia,Western Asia,9225036389,679296.9828
2021-04,Senegal,Sub-Saharan Africa,105778115.4,12349.40015
2021-04,Serbia,Southern Europe,5348810545,364378.9083
2021-04,Seychelles,Sub-Saharan Africa,345230038.6,28267.35633
2021-04,Singapore,South-eastern Asia,22465762424,1141877.056
2021-04,Slovakia,Eastern Europe,9526092007,589465.9883
2021-04,Slovenia,Southern Europe,9052397268,469893.542
2021-04,Somalia,Sub-Saharan Africa,72324020.95,7129.65221
2021-04,South Africa,Sub-Saharan Africa,9742404858,821438.2202
2021-04,Spain,Southern Europe,35810020344,2296239.027
2021-04,Sri Lanka,Southern Asia,3971551606,258274.7484
2021-04,Suriname,Latin America and the Caribbean,424453387.1,31308.98328
2021-04,Sweden,Northern Europe,11022685240,644621.4768
2021-04,Switzerland,Western Europe,27345827610,1356570.239
2021-04,Syrian Arab Republic,Western Asia,554658348.4,44585.81566
2021-04,Taiwan,Eastern Asia,24274089684,1072285.613
2021-04,Tajikistan,Central Asia,89884142.75,9362.101079
2021-04,"Tanzania, United Republic of",Sub-Saharan Africa,1169975540,79465.08764
2021-04,Thailand,South-eastern Asia,41974360418,2462153.134
2021-04,Togo,Sub-Saharan Africa,566715555.1,95116.97939
2021-04,Trinidad and Tobago,Latin America and the Caribbean,616390905.9,47449.49834
2021-04,Tunisia,Northern Africa,2587658126,173803.0771
2021-04,Turkey,Western Asia,1.65199E+11,9869157.647
2021-04,Turkmenistan,Central Asia,424342313.2,28016.65273
2021-04,Uganda,Sub-Saharan Africa,762814828.8,57315.6994
2021-04,Ukraine,Eastern Europe,53140323003,3194454.577
2021-04,United Arab Emirates,Western Asia,14123164283,867082.4701
2021-04,United Kingdom,Northern Europe,84039515925,5243657.917
2021-04,United States,North America,275769.6975,40
2021-04,United States,Northern America,1.91074E+11,13768733.31
2021-04,Uruguay,Latin America and the Caribbean,3166137978,214637.2704
2021-04,Uzbekistan,Central Asia,2517983508,145803.2332
2021-04,"Venezuela, Bolivarian Republic of",Latin America and the Caribbean,23735538005,1510218.335
2021-04,Vietnam,South-eastern Asia,52768487157,2907423.65
2021-04,"Virgin Islands, U.S.",Latin America and the Caribbean,48626200.4,3831.446228
2021-04,Yemen,Western Asia,849901624.1,55844.62256
2021-04,Zambia,Sub-Saharan Africa,505939792,22527.96552
2021-04,Zimbabwe,Sub-Saharan Africa,209656929.7,19516.962
2021-05,Afghanistan,Southern Asia,1545104622,127295.3592
2021-05,Albania,Southern Europe,2133622012,114886.6885
2021-05,Algeria,Northern Africa,10680485064,594261.1408
2021-05,Andorra,Southern Europe,2041354908,55148.57317
2021-05,Angola,Sub-Saharan Africa,321312404.5,24685.62704
2021-05,Argentina,Latin America and the Caribbean,72171942946,3350250.128
2021-05,Armenia,Western Asia,4245860430,232211.9748
2021-05,Australia,Australia and New Zealand,60533703009,2620124.916
2021-05,Austria,Western Europe,18412276348,832550.9524
2021-05,Azerbaijan,Western Asia,4420887259,239853.639
2021-05,Bahamas,Latin America and the Caribbean,1076407286,68027.77295
2021-05,Bahrain,Western Asia,1537080236,67641.33913
2021-05,Bangladesh,Southern Asia,4616352673,241256.5998
2021-05,Barbados,Latin America and the Caribbean,379389849.2,18439.95709
2021-05,Belarus,Eastern Europe,16312419166,723622.5217
2021-05,Belgium,Western Europe,24942863829,1210782.593
2021-05,Belize,Latin America and the Caribbean,120077929.8,5391.624775
2021-05,Benin,Sub-Saharan Africa,1141209151,70112.34048
2021-05,Bermuda,Northern America,531324888.9,33004.4548
2021-05,"Bolivia, Plurinational State of",Latin America and the Caribbean,3883252046,155222.8953
2021-05,Bosnia and Herzegovina,Southern Europe,2416196990,110887.4487
2021-05,Botswana,Sub-Saharan Africa,274455178.7,15313.09188
2021-05,Brazil,Latin America and the Caribbean,87440797776,3858077.774
2021-05,Brunei Darussalam,South-eastern Asia,437207237.8,21463.99424
2021-05,Bulgaria,Eastern Europe,18720174769,866117.3654
2021-05,Cabo Verde,Sub-Saharan Africa,141095398.7,9526.416538
2021-05,Cambodia,South-eastern Asia,2767715279,128476.969
